ax,ay,az
-0.5681563738758229,-0.7529180597533786,0.3654521912897667
-0.5954665646062085,-0.768637142915776,0.28469424239258745
-0.6095260827658286,-0.7745766829155278,0.23444265513003495
0.1525570019883458,-0.0031625343369762436,0.9886874168019111
0.46171826036930785,-0.29404632525347746,0.8325545276326604
0.527224493403336,-0.36594567134235456,0.7646864252796194
0.5748033400938741,-0.42468756035553284,0.6908911604860883
0.6134985627419353,-0.4668108114590744,0.628162263766881
0.6444560464937673,-0.5069073073469563,0.5650580026372862
0.664929984861704,-0.5288360147605236,0.5160471692883497
0.6928870107821562,-0.566402969154188,0.433078520750097
0.7099000518324714,-0.5922765149496472,0.3667892909101345
0.7272998446037777,-0.6171050375320801,0.28498533449269453
0.7350312808685929,-0.6355483564628991,0.2140812841014975
0.7400144604891318,-0.645548842913636,0.1474746459753122
0.7405342808059618,-0.6591000414959143,0.06466437748293322
0.74099854477388,-0.6629807696181186,0.010264038308339076
0.7332607245855578,-0.6679837471406519,-0.058012614483760064
-0.21387798973468503,-0.056061812216149455,-0.9745575383692006
0.1345656595602605,-0.3393193513875776,-0.9284636962570884
0.22848753871616093,-0.3956849156399701,-0.8821956178039934
0.30278815519866326,-0.4449781461534855,-0.8398061238808621
0.365453873294034,-0.4845503944429661,-0.7858208348923665
0.44179892870329307,-0.5101254826210873,-0.7304288137239039
0.4325247655587944,-0.5136800165783155,-0.7332136422012807
0.4556275393432637,-0.5335627929084942,-0.7043616592416646
0.5221110108948875,-0.5676880932029637,-0.6260275681017692
0.5589708874849103,-0.5852646000373516,-0.576944559624767
0.6021616944999472,-0.606937114789035,-0.5057691745229904
0.6369247169467769,-0.6187367499592702,-0.4467738448568897
0.6629690571419488,-0.6288628994224638,-0.38895775931187904
0.6948908254544351,-0.6384908216235883,-0.31106048270286407
0.7116137516775963,-0.6441744551060323,-0.25608777202857563
0.7377420075999104,-0.6379427128625278,-0.18428387859361187
-0.23017717506503488,-0.06362278826179119,-0.9688772362713711
-0.48397757247555756,-0.38313701100867564,-0.7918082744868934
-0.5343496648840033,-0.4742767224201863,-0.7048910706592842
-0.5706474172165761,-0.5367981871204079,-0.6336509097261362
-0.5970985328539304,-0.5830404833621015,-0.5643695352816175
-0.6154240929580802,-0.6218991933745474,-0.5017097758583594
-0.6272654779365696,-0.6480057335106985,-0.45353025785945583
-0.6453703927929386,-0.6872000902195697,-0.3600986927936566
-0.6551357196720307,-0.7099396114715282,-0.30010815617683867
-0.6592581719676911,-0.7380662015014645,-0.2149512915364889
-0.6614191764783824,-0.7545534755778527,-0.14458950814492147
-0.6580630848341531,-0.7661778257608222,-0.08055905367565738
-0.6350870357284757,-0.7437402434791945,-0.00401821311823343
-0.6434136466350737,-0.7813098341691969,0.06948618536069787
-0.6345457114508849,-0.7817661696116631,0.12602560721128936
-0.242820796596572,-0.07357717685327603,-0.9294093632712412
0.03546009047030099,0.27100507185518896,-0.9620493837514369
0.11056183819344455,0.3638519165115901,-0.9258634120376493
0.16942252486458176,0.4397576274496621,-0.8847964215551426
0.2218357997240381,0.49435076367851083,-0.8439128328248992
0.2641474951482439,0.5444340872183769,-0.801461641906405
0.29246904854748484,0.5793990097216885,-0.7665823224535021
0.3435095646154196,0.6383701016613635,-0.7004361118361829
0.3772642750415914,0.6700097261903276,-0.6485991885104305
0.4168451369352778,0.7074466247858622,-0.5827110009285461
0.43272598872509116,0.7461258397679585,-0.5251811399412646
0.47184149996974173,0.7616963498480278,-0.46412041181459124
0.5043946060878616,0.7813537038814405,-0.3941625349874224
0.5155230368343806,0.7970846628949364,-0.3344853726689548
0.5322004103800536,0.8157527888395045,-0.27278162984114
-0.18942269054635913,0.048626243247552596,-0.9777266862855596
0.15256894662458384,-0.21644161887841515,-0.9598595265165941
0.26159939781999636,-0.29264729531057637,-0.9132092885163265
0.33321126943176294,-0.3417293383482213,-0.8713744495930018
0.3970919001533326,-0.38271696804951033,-0.8279520924677122
0.4472218485857161,-0.4173404289766768,-0.7821971604492726
0.48560169395542796,-0.44184646931861027,-0.7463026584796671
0.5461715995143595,-0.4810389080630028,-0.6760646863523706
0.5841818751201414,-0.5036079319996885,-0.6270192351923236
0.6329230281195241,-0.527918652068583,-0.5529223543230642
0.6641171272137611,-0.5472593242834534,-0.49435967445674994
0.6912144367686989,-0.5604631276034813,-0.44060844852590086
0.7255425736335229,-0.5760399040035609,-0.3617426680820834
0.744508859424207,-0.5762138921122067,-0.3136195249182339
0.7621971392048033,-0.5863492990295184,-0.2495190058239084
